pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9
-1.0194646029221988,0.19565204721430174,0.5276897847544294,-0.8230224957222312,-0.28594629645983494,-0.24018107695074564,-0.11628796856733234,0.00879874996527008,-0.015212886884185935
0.34869062581991206,-0.8336816342051435,-0.1945674728091895,0.37809124366472635,-0.10074364089267976,-0.10540534703730298,-0.33877362357363205,0.040201084892431904,0.025200728882886124
0.26431059612843777,0.46118087873721514,0.31789455661295046,0.22602896825786245,-0.13012621599516894,0.04979711702592421,-0.28057903672419127,0.04732564497875291,-0.028487795995088022
0.3362293751560763,-0.6040349236151192,0.8565876435432578,-0.4495327460697077,-0.3941616866658799,0.12864891910112786,-0.46447714454899347,0.06631692892855601,0.05738699053976145
0.37154176001325,0.45005794654532405,0.3319598880105387,0.15139862644468138,-0.05597505247296761,-0.010634401019705197,0.011132688779062927,0.057730693326905835,0.004511536762308796
0.3425625540240933,-0.8112058147783199,0.4080633806972241,-0.4719487475816469,-0.4410124287269042,0.0767323175486484,-0.4587595395758551,0.05179872964509458,-0.007007986218550782
0.5632388244271995,-1.0408568279386552,-0.012165397103604814,-0.643374705419317,-0.3397859264163591,-0.09621724226731143,0.13016149632750845,0.05843235743563546,-0.016332031565180524
0.37825514752969536,0.2436340327661699,-0.11708994363728031,0.12818313064756504,-0.1021080732879637,-0.062009171645620365,0.017551871893750765,0.04212281819501584,-0.025038168087551736
0.28811901019186736,0.2485670158266282,-0.2445561490945395,-0.10309377331525693,0.6659525903119974,0.38024158416867315,-0.48252535613772735,0.04472851018454749,0.028455534736159284
0.27135232116303354,0.2554020336628522,-0.13160914150189573,0.20212305163403577,-0.17563943288508685,-0.0011097436184044351,-0.2735539904163935,0.030776756366132862,-0.027946101964404016
0.5481300297763725,-0.4462155466751241,0.7338692365540385,0.27861789776884527,0.13681167193419694,-0.12579349495504732,0.22886617550437355,0.0968014852814092,0.004015339781516067
-0.48865950882147835,-0.5374369591993168,0.7097415128221121,0.47414133458140606,-0.050457551393934236,0.3774530016700095,0.046393499140458844,0.056876473631298885,-0.014629146403952839
-0.8000540357927184,0.14861240417191168,-0.04517950376076452,-0.11976226271054913,0.20039764444591154,-0.5448631431219046,0.5849443184323457,0.021392595036017426,-0.02513450913907916
0.3713007276702174,0.4495844020591231,0.33229307106737566,0.15190546389194637,-0.05643005010200533,-0.010977893410783646,0.010687925031638401,0.058421490666678566,-0.017578538164771285
-0.5584691734701893,0.34682448168997304,0.32252307526698615,0.2732433519557229,-0.16994740911284828,0.43153564131509814,0.11953665606954877,0.029507760916114734,-0.022609615368984086
-0.42159896033169025,-0.08507052762407308,-0.6736918873210331,-0.15186899527996878,0.6524831651304471,0.6489158197044991,0.21409235087869188,0.024237762541185703,-0.043118932259674406
0.27144676703920223,0.25558758686845695,-0.1317396956231046,0.20192445294732098,-0.17546114706174673,-0.0009751498978085582,-0.27337971462715677,0.030506075016115797,-0.01929034873696793
-0.22284447688218267,-0.09840111362548654,-0.5340778757614311,0.0018606309518180986,-0.03880774602133605,0.14821040311598166,1.0084409956059803,0.02806146243792884,0.06351884493461321
0.26426680881067055,0.46109485193005173,0.3179550845578762,0.2261210432552695,-0.13020887347389293,0.049734716228215736,-0.28065983505728964,0.04745113918525157,-0.03250080569397065
0.26540155432162016,0.2782261954842207,0.47077662038752655,-0.6482897725249147,-0.5155735215131549,0.1812805961976529,-0.39321273532213213,0.04186624611648104,-0.04390521471590386
-0.1907673448436613,0.2871189020667315,-0.07927849455088498,-0.01975407826311193,0.0937461656020823,-0.8043573656622353,-0.39680632318848863,0.015622519874499252,-0.00818184212994083
-0.5583345779918831,0.3470889148602998,0.32233702167627615,0.27296032757907807,-0.16969333273978587,0.43172745176713123,0.11978501771498035,0.02912201103213874,-0.01027424094072639
-0.48133390723754227,-0.7426580858653927,0.2598454073843169,0.44963848866669753,-0.09543489349101678,0.3269506901972865,0.05394236725698964,0.03951399642454745,0.011929198197641051
-0.5584108352899024,0.3469390958669014,0.3224424334203621,0.27312067972840837,-0.16983728391811753,0.4316187783778913,0.11964430431026135,0.029340564019456505,-0.017263051677857376
-0.5586533496652288,0.34646263970415037,0.32277766511533507,0.273630633560201,-0.17029507918489667,0.43127317395981346,0.11919680585002429,0.030035608855449092,-0.03948895154859197
0.26428365008673493,0.4611279391635761,0.3179318045790586,0.22608562979472835,-0.13017708213592216,0.04975871653502667,-0.2806287587753287,0.047402872182752076,-0.030957340425169642
0.27150618306115737,0.255704318628331,-0.131821827388373,0.2017995142585317,-0.17534898722138584,-0.0008904768153794596,-0.2732700775043987,0.030335789031297522,-0.013845003268637954
0.3504907082627411,-0.4306940564186603,0.5927137179170525,0.12254333383386529,0.830207678321053,0.37650112594926477,-0.5634247221365913,0.08978173754715979,-0.00042034117384369407
-1.0206730458572058,0.37837591392623016,0.37497012211208464,0.051543289361281164,0.099279232684467,-0.3718319822627876,-0.0038710581123507504,0.014594859436978469,-0.010562681878525965
0.3715005325694445,0.4499769489976564,0.3320168773986841,0.15148531859608605,-0.05605287766832004,-0.01069315377077834,0.011056614040822615,0.05784885094902459,0.0007331337842839264
0.2647445621300635,0.46203347057067146,0.3172946781187795,0.22511643420663796,-0.12930701679833806,0.05041555693182914,-0.2797782630906226,0.04608190085834607,0.011284217051376479
-0.19672498292570906,0.30992956429682184,0.523116765569895,-0.8701524537301616,-0.24620089389187794,-0.6219768179713568,-0.5164777472172672,0.026731702561867077,-0.02477068871111148
-1.013578641311081,0.1727005657183316,-0.07460639577650297,0.027526599432881604,0.05386545909972171,-0.4226637699474115,0.0032511948054206874,-0.0021050083594599256,-0.005193028487032403
-0.12095956641786954,-0.5971462445927133,0.3079425503618685,0.18114787067015192,0.21323246269114357,-0.8584426933416867,-0.4699529606611582,0.0429966384939634,-0.0003742412750152857
-1.0137017847216634,0.17245863186680133,-0.0744361725713889,0.027785542656358575,0.0536330008364794,-0.42283926019081325,0.003023965031722503,-0.0017520800371837453,-0.016478846532505406
-1.0135476533631225,0.17276144622801648,-0.07464923093752729,0.027461438665485893,0.053923955161587905,-0.4226196093828793,0.003308375164228744,-0.0021938196440590696,-0.0023530523924385344
0.47814050029929467,0.43769252256012536,0.3468994291726842,0.07809813090174167,0.01698228272575511,-0.07196717858669988,0.301677437742121,0.06994826415291955,-0.020449338254310008
-0.07289702480499993,0.2916378302569127,0.4244699378011509,-1.2496423695026961,0.6692215818099585,-0.3012991233250176,-0.43405088496776845,0.051575422249649505,0.04905980311518402
0.48489834878454974,0.23135595907747564,-0.10221186161921325,0.05478914356879672,-0.029066808956998147,-0.12327858840263406,0.3081786622411857,0.054212964134430996,-0.04592429479453589
0.2712624561139543,0.2552254801847662,-0.13148491953492525,0.20231201785948338,-0.1758090714644989,-0.0012378092555477282,-0.27371981345693697,0.031034309091470202,-0.03618203263872623
0.27844362691436264,0.049720597403985156,-0.5811813758743809,0.17811287778237583,-0.2210590560760188,-0.05194594735948155,-0.2664374555345029,0.01408576969815456,-0.022860446182369834
0.37182806170634364,0.4506204295152385,0.33156412837064014,0.1507965976154817,-0.05543459972746442,-0.010226395803918764,0.011660985572398391,0.05691015428441448,0.030750446331926008
0.5480129492251733,-0.4464455691225855,0.7340310789667781,0.2788640921465274,0.13659065855262417,-0.12596034508799714,0.2286501331921813,0.09713703748278568,-0.0067148307671885815
0.26429712310758635,0.4611544089503956,0.31791318059600454,0.22605729902629546,-0.13015164906554555,0.04977791678047544,-0.28060389774976,0.04736425858075255,-0.02972256821012883
0.5847058274936274,0.42526145350361433,0.36188515781280356,0.004867895664515731,0.0898765439099439,-0.1333475727624075,0.5921605313617689,0.08226159671189237,-0.04847244836423005
0.3785043863443054,-1.0293273490760948,-0.13829832446207954,-0.7981994672795042,0.3633706989453378,0.40805195055517407,-0.6548960401110182,-0.3317974960203619,-0.04810586919503367
0.38663047986300825,-0.14462277470056828,-0.414046995912354,-0.7705517638985159,-0.5326105460983848,0.01891324330231209,-0.0876090333258996,0.0194190997481114,-0.017675645184798576
-1.0123613061823118,-0.010005830934296078,0.07810097503702607,-0.8470578839577964,-0.3313432842181317,-0.2910001924733734,-0.10914930737268554,-0.007926602808488004,-0.009028283830765434
0.27174667648335604,0.2561768043230592,-0.13215426548588782,0.20129381004200408,-0.17489500691516321,-0.0005477524341188644,-0.2728263081979969,0.02964653623560487,0.0081956807698405
-0.4741577552645862,-0.7233897133511422,0.8769468373115197,-0.3999914244812346,-0.42518922614443744,0.5116320219765127,-0.05807330674493823,-0.3332429717078056,-0.011019025124479644
0.3721877913630778,0.45132717282331924,0.33106686802309687,0.1500401660983226,-0.05475553674840869,-0.00971374925043661,0.012324774955083356,0.05587917111102525,0.06371886447351566
0.692935379746902,-0.47220336617364844,0.6609937216885893,-0.09767297114123363,1.0674999525083984,0.19741879121920225,0.3223692810906986,-0.5155171860722844,-0.01635955630751843
-1.012343252334371,-0.009970361419957996,0.07807601889973365,-0.8470958471874965,-0.331309203903827,-0.29097446414447203,-0.10911599359842344,-0.007978345035167478,-0.007373689062610746
0.26439251209521486,0.46134181504107774,0.31778132279598187,0.22585671718579026,-0.12997158292727912,0.049913854518252754,-0.28042788168873345,0.047090874278595374,-0.02098038092763989
0.570683970868322,-0.6612940114364749,0.17315260990871129,-0.047866965955484564,0.9305224050585963,0.2028632373339665,0.024605046000133413,0.09779966296938591,-0.05401097042968649
-0.5470527519422634,0.13985852062816018,-0.12207409648978618,0.24960038882269264,-0.21206915432614334,0.381391100641311,0.12910765240682692,-0.11498724403859906,-0.024484058916893224
0.6631903297291792,-0.846668371491416,0.4517325319495642,-0.693598809238146,-0.22057069402709098,-0.10608097600323751,0.4144091298114213,0.08606821060772107,-0.00568047015608842
0.6078779107822423,0.21139742256154226,-0.19968593717504357,-0.3229167837155167,0.8847541463032225,0.19619006678779594,0.3890400257106219,0.08148818234012767,-0.04984740934936021
-0.5671039110494038,0.34942397155070704,0.31255153245504824,0.2724763501347659,-0.17651391703718894,0.4301743954627839,0.11465632333817777,0.2850713918472858,-0.007269428661800512
-0.5583906257586253,0.3469788005471306,0.32241449744578105,0.27307818357575897,-0.1697991343125526,0.4316475787460643,0.11968159584861449,0.02928264361645705,-0.015410893355296162
0.3867299499191261,0.44012172848532694,0.22119486627250767,-0.15049896567500987,0.782637232198792,0.36846742601059446,-0.20075139469790285,0.0762064167555927,-0.08375273925130923
0.5972909465450487,0.035493539858755474,0.07006258944838539,-0.8932572767851498,-0.3375457580052642,-0.05189784884822646,0.48924127721863764,-0.06791560758863102,-0.05863967495216954
0.6776595515475821,-0.672919075484332,0.1875712382648348,-0.12195987309149314,1.0041911032357531,0.14206749063217405,0.31584515784834893,0.10893721134747114,-0.04443526659161384
-1.013599389763192,0.17265980224662947,-0.07457771484259967,0.02757022881626836,0.05382629217134169,-0.42269333832540257,0.00321290882604483,-0.0020455434123806127,-0.007094577698195242
0.3939328122831054,0.23465946206132537,-0.228531574679665,-0.17474371828929436,0.7374281948305783,0.31779020030183314,-0.19342901052430314,0.05919570946305752,-0.06844316952873714
0.015467632056438418,0.46832254151719543,0.39999477686789425,-0.14261573764355007,0.28532359934326024,-0.8760031627086571,0.17740431126017409,0.05637950215938914,-0.051384825569422504
0.271783592560489,0.2562493315389447,-0.132205295199456,0.20121618373649786,-0.17482532030233125,-0.0004951437615892118,-0.2727581889879386,0.02954073496612597,0.01157895663905232
0.3799900309838802,0.4470921148350082,0.3421891867479447,0.15255772610075002,-0.04976053824263946,-0.009538886564401994,0.01566894491656276,-0.19729852535259085,-0.02791789740103958
-0.5515621786441083,0.14078093874741504,-0.1267943830173196,0.2496207430162255,-0.21571495670653237,0.38043677821628175,0.12631309212165925,0.013345008323490615,-0.034415643488708195
0.5550246294232701,-0.652283441821556,0.28456891233414244,0.25502135313630614,0.09102072591576635,-0.1769100222796765,0.23561973941296077,0.08067425720262478,-0.008926678776045596
0.2713120368306876,0.2553228890002619,-0.13155345579256417,0.20220776063165025,-0.1757154777655129,-0.0011671523522962524,-0.27362832488284405,0.030892211036111727,-0.03163807088737604
-0.5577417650744186,0.3482535854803579,0.3215175664218978,0.2717137737680293,-0.16857427764321464,0.4325722625668773,0.12087890284000435,0.02742301254415669,0.04405573652106926
0.271742499846892,0.2561685986891451,-0.1321484920511411,0.2013025925802182,-0.17490289116697996,-0.0005537045102079752,-0.2728340151159232,0.029658506452224676,0.007812901383177855
0.27137374326618735,0.2554441206238953,-0.1316387536349517,0.20207800571222745,-0.175598994303188,-0.0010792152281409173,-0.27351446138573926,0.030715360738953534,-0.025982814142489125
0.4984454911192766,0.22862576242125798,-0.08807707561288869,0.054688417912391984,-0.018093795517303862,-0.12038874078391781,0.316597148532485,-0.33083785199463756,-0.014400859978033864
0.5480016318876582,-0.4464678037435139,0.7340467231125436,0.2788878899920111,0.1365692947735078,-0.12597647329417416,0.2286292499307036,0.09716947290846534,-0.007752039427822863
-0.551324110365663,0.1412486598805156,-0.12712346879788472,0.24912013833801572,-0.21526555435297753,0.3807760465533615,0.12675238644345865,0.012662705976157818,-0.012597218448937075
-0.4639245821226752,-0.7475823091996743,0.27959517606409157,0.45087841893227765,-0.08203788237182627,0.329872480449673,0.06396109016513501,-0.4720140746265502,-0.0059342396246025025
-0.5579821237664089,0.34778136448349795,0.3218498182795821,0.2722191946768727,-0.1690280036187335,0.4322297301880711,0.12043538214385824,0.028111879203829404,0.022027400204741206
-0.19092673068033417,0.2868057644886568,-0.07905817283135552,-0.019418925272550402,0.0934452923795269,-0.8045845045658941,-0.39710042912096666,0.01607931878615443,-0.02278919743387362
0.2712415729316344,0.255184452015196,-0.1314560523611914,0.20235593055055445,-0.17584849272358263,-0.001267569635993282,-0.2737583480465685,0.031094160174569563,-0.03809592957203948
0.3546514636172271,-0.6317028945702426,0.26982379270702617,0.40304156429220694,-0.045285415267690504,-0.05238471269529754,-0.3383850662436184,-0.3267400808311931,0.006272976736754601
0.2712122017461782,0.2551267478799295,-0.13141545207813365,0.2024176916257382,-0.1759039368170037,-0.0013094261710716593,-0.2738125450823083,0.031178337826928693,-0.04078773300082845
0.5612083109854684,-0.4498668919126604,0.748652137170644,0.27950308285390646,0.14689961452478492,-0.1235718158779483,0.2364194981058812,-0.2869055774980735,-0.00743129848540211
-0.5512284519176175,0.1414365953669341,-0.1272556990775685,0.2489189898821419,-0.2150849795533035,0.3809123682960478,0.1269288997249966,0.012388549401960658,-0.0038303357221473183
0.265799364932525,0.46410579018077036,0.3158366064854778,0.2228984183460242,-0.12731586171855253,0.051918744148013396,-0.27783189339884695,0.043058841957797855,0.10795453376692155
0.2716019762394113,0.25589251881261776,-0.13195424390788735,0.20159808249497368,-0.17516815809100808,-0.0007539630702386724,-0.273093315612605,0.030061246321080426,-0.005065772819697806
0.26447442806199173,0.46150275134494034,0.3176680889790133,0.22568446611371817,-0.12981694985938924,0.0500305920105813,-0.2802767266532755,0.046856103578437835,-0.013472965860191768
0.3711506382179319,0.44928952863395377,0.3325005422385979,0.15222106865228913,-0.05671337450600086,-0.011191784145082984,0.010410973206802787,0.05885164619295402,-0.031333900640325915
0.47905680044740273,0.43949273276171974,0.345632812085178,0.07617135534061847,0.018711985842068984,-0.07066136989372895,0.3033682360910501,0.06732215308092726,0.06352752009061552
-0.473835985716916,-0.9475406639580471,-0.1902888987967396,0.42477329222373195,-0.1400869466179824,0.2766939498638532,0.06180920789054445,0.021657651248221388,0.054280279429606886
0.4792255303633022,0.2547261926009303,0.49978968749980396,-0.796208144342925,-0.3684762133431967,0.05950785247703133,0.1890328002929299,0.06450585527552755,-0.036410056749743805
0.6529204586445918,-0.6621833130673273,0.28963114803860346,0.1810972094606801,0.15728286185404286,-0.23970119894095612,0.5211583588552704,0.3486508437859275,-0.024795314493587337
-0.5581796382520914,0.34739331740872403,0.32212284587115453,0.2726345237420994,-0.16940085243045472,0.43194825458979214,0.12007091950902071,0.028677954609143463,0.003925639532242925
-0.19086677573754518,0.28692355504000355,-0.07914104955594603,-0.019544997192076807,0.09355846954270289,-0.8044990634736472,-0.39698979755718583,0.015907488257256186,-0.01729446107694202
0.3497084255098708,-1.0167800484005678,-0.04158428080662997,-0.49607366104546013,-0.48632904798281085,0.02597387480163882,-0.4515423175404111,0.03495135788901782,0.0030784970343986917
-0.890478765237185,0.1529784043986966,-0.17224678350100597,-0.35043232161353777,0.9679135316784055,-0.1030236565651238,0.08433456723318555,0.02482539038038034,0.0019103728384576996
-0.551200562764455,0.14149138782565052,-0.12729425072249034,0.2488603451914857,-0.2150323330976239,0.3809521128041268,0.1269803620479239,0.012308619245821495,-0.0012743572370128436
0.39980396763468495,0.03701096334647902,-0.5537858145384031,0.1021579211164877,-0.13483617047385324,-0.1086581671830078,0.03476675256461961,-0.36222810568914365,0.09500448108129203
-0.19083470994791873,0.2869865531326339,-0.0791853746356147,-0.01961242442094724,0.09361900025019923,-0.8044533668894791,-0.3969306283163323,0.015815587884497218,-0.014355703205144885
0.37103773430319675,0.4490677118204065,0.3326566112165908,0.15245848049175703,-0.056926503635756937,-0.011352682201943687,0.010202637812536858,0.05917522817771059,-0.04168129180236791
0.2787403028335118,0.050303462109750674,-0.5815914759812311,0.17748903426148288,-0.2204990198663256,-0.05152315795469964,-0.2658900157514795,0.01323549818212344,0.004329237992828812
-1.0197302038580203,0.38022826960785894,0.37366681577796207,0.04956070218634501,0.10105903894942284,-0.3704883490862826,-0.0021312835430512544,0.011892679569046938,0.07584667773002998
0.2787536411241549,0.05032966719870191,-0.5816099137244546,0.1774609868007343,-0.22047384112665278,-0.05150414971170536,-0.2658654033361665,0.01319727071614385,0.005551662485719207
-1.0135562760964676,0.17274450556445187,-0.07463731158837272,0.02747957035728299,0.05390767799654686,-0.42263189753996655,0.0032924641078647676,-0.0021691069387792528,-0.00314330661006465
-1.0126346737753882,-0.010542902908863727,0.07847885565319279,-0.8464830526662923,-0.3318593212160733,-0.2913897654535289,-0.109653737581475,-0.0071431328239163205,-0.03408181207394348
0.48493189660646996,0.23142186884665605,-0.10225823533701783,0.05471859995539874,-0.02900348061176039,-0.12323077979146663,0.30824056619485185,0.05411681626545195,-0.042849711979084264
0.348611539187514,-0.833837011853774,-0.19445815002866224,0.37825754527542754,-0.1008929330157905,-0.10551805247808732,-0.33891955779372046,0.040427746736169556,0.017952615980596574
-1.0066052244922021,-0.033212481175206365,-0.5240156702972651,0.003764319805009908,0.008223296542994335,-0.4736679758361654,0.01015019571358497,-0.0184581260099419,-0.010911629586605305
0.6015345402915135,0.019097247117230598,-0.5409170612039826,-0.04871661495903057,0.0040323525500479684,-0.23124905203842314,0.6112763065472482,0.04129591194321536,0.2042081262338536
-0.5443453043384436,-0.06465379909829427,-0.5765401929118685,0.22534652640277075,-0.26089754368155427,0.32977952076278716,0.1336613317618504,-0.003705857115123945,-0.01782191066249366
0.4022765362430496,0.2562217063013541,0.38695590087607373,-1.026828775829624,0.4098778920559957,0.5041354253516499,-0.30329022805044514,-0.31690751341858026,0.015613967304578792
0.27880928470027144,0.05043898741826647,-0.5816868307744678,0.17734398072710622,-0.22036880254599736,-0.0514248526980019,-0.26576272730056766,0.013037796539885571,0.010651271733837751
-0.5490364018573608,0.34514461163190613,0.19780637929853578,-0.03547581050672577,0.6675336691047579,0.8133795069479401,-0.09191471036449538,0.2952950023926395,0.16834946540095308
-0.5586245174006067,0.34651928504794416,0.32273780979159933,0.2735700057157545,-0.1702406524142907,0.43131426248507365,0.11925000844474137,0.02995297574717004,-0.036846539008404636
-0.5515147536107112,0.14087411239701964,-0.12685993943766993,0.24952101871134158,-0.21562543229880668,0.38050436308026137,0.12640060293166117,0.01320908844445201,-0.030069245291764538
0.3047235917712765,0.24206175212561787,-0.22369396990694623,-0.10016164625117818,0.6778304841375924,0.3820165437604046,-0.473991582286802,-0.46449317041911453,-0.06316084749047185
-0.5512214459467748,0.14145035965608033,-0.1272653835487566,0.24890425788255677,-0.2150717543567077,0.3809223524236811,0.12694182745829236,0.012368470328920855,-0.003188254170326102
0.5918515642491964,0.21968695518349812,-0.08776231745121998,-0.019256734491613137,0.04455967032333344,-0.18410620751187157,0.5993775047869572,0.06541461109183544,-0.03839831283343099
-0.18362901824956068,0.08152984536386443,-0.5289157266242288,-0.04386312649660273,0.04841530382676476,-0.8551265605466961,-0.38960302332736313,-0.0012032282644577341,0.001213168682585787
0.4938211291172918,0.42872377520838123,0.23545370085402756,-0.22483495080417298,0.8565241461197801,0.3078364174147523,0.09070202474969224,0.0870126604285214,-0.06358268980818643
-0.548665162005787,-0.038625469582425076,0.023591135828860743,-0.6284957372749854,-0.5977529591405326,0.5144940502904182,0.017012014001206194,0.002709456113173303,0.11568815321669662
0.5621563542371537,-0.8578854687199645,-0.1650591939875049,0.23092618697934741,0.04567740193596423,-0.22768862528440734,0.2428108573715576,0.06386742972864756,-0.00013670634888896666
0.49222772281432436,0.026142243951708943,-0.5521131817722635,0.030278365038927113,-0.07403702979437526,-0.1737755238066314,0.31573449144487575,0.036839675119119786,-0.019020213972730578
-0.5581660305010313,0.34742005189341185,0.32210403564827,0.2726059096659821,-0.16937516502937433,0.4319676468376954,0.12009602914484513,0.02863895487112389,0.005172759469434143
-0.5220188693430432,0.12970191714676615,-0.22454149901277742,-0.054076570942792945,0.6353955626354073,0.7635798915848602,-0.07566158936065066,-0.35554574208880657,-0.017107194949826814
0.2713387134119736,0.2553752991781646,-0.1315903312790112,0.20215166571015297,-0.17566512028616724,-0.0011291358663076956,-0.27357910005221797,0.030815756104152547,-0.029193221901595238
0.4921725366544656,0.43591497353154174,0.3603639380288934,0.07697778088943608,0.028870632368303922,-0.06838631413428231,0.3109906723436388,-0.3164922555121144,0.05551354858151076
-0.19094747913244547,0.2867650010169547,-0.07902949189745234,-0.019375295889163646,0.09340612545114693,-0.8046140729438853,-0.39713871510034254,0.01613878373323374,-0.024690746645036468
0.017284873108884158,0.47189278636341014,0.39748277403356364,-0.14643699168978308,0.28875401187565863,-0.873413433602527,0.18075756638888396,0.05117129952168409,0.11516125079528203
0.3709466566822408,0.44888877606150657,0.3327825093420362,0.15264999648636368,-0.057098431191502846,-0.0114824758611774,0.010034577279692258,0.059436256127227804,-0.050028351976043786
-1.0057553463368918,-0.031542767022632034,-0.5251904711483149,0.0019772149322608845,0.00982761462235146,-0.47245682435325687,0.01171842920646024,-0.02089387202407622,0.066977801738169
0.27163000012278227,0.25594757596920226,-0.13199298179263974,0.20153915449663318,-0.1751152573046247,-0.0007140265597052053,-0.27304160467942207,0.029980930028921327,-0.0024974466124129124
-0.5428253651613506,-0.24676568433895574,-0.4242511167577335,-0.6498742660469108,-0.6455350602387487,0.4618743357496047,0.021819208218017833,-0.0103947130650629,0.006075817943589905
0.29419310286891087,0.04088711066288875,-0.6927222727464437,-0.124964974150231,0.6186127703076307,0.3279557618962139,-0.47728582868627556,0.030952850467538373,-0.05968411171738771
-0.5576609269493098,0.34841240420127506,0.3214058225235736,0.2715437891574317,-0.1684216792209549,0.4326874640395699,0.12102806899341673,0.027191330932159086,0.051464369811314116
0.561897806967014,-0.8583934239290307,-0.16470179975269766,0.23146985442557533,0.04518934131543692,-0.22805707799456923,0.24233377429089376,0.0646084247510198,-0.02383198515552213
-0.5584574519420485,0.3468475104045059,0.3225068724017291,0.2732187041871863,-0.16992528234162063,0.4315523455286385,0.11955828516179356,0.029474167082375047,-0.02153536354189859
0.6109666148758393,0.04279772073653887,0.07306596900064966,-0.9030902319733719,-0.32146346679951154,-0.04335283116125466,0.5034233626665477,-0.33792651770794974,0.3880101625981662
0.38557765031883573,0.03840681804912549,-0.5669817655589731,0.10368680080959614,-0.1470912649912329,-0.11251589917479654,0.025095021974400777,0.0247692221167245,0.0012361789045827395
0.372024498350358,0.45100635900706676,0.33129259069771205,0.15038353501172963,-0.05506378556137334,-0.009946456225275735,0.012023459325190416,0.05634716796726036,0.048753425227221044
-0.5444645405729791,-0.06488805671164699,-0.5763753706618402,0.2255972537034021,-0.2611226263543873,0.3296095985905655,0.13344131168556722,-0.0033641267374275863,-0.028749644765604827
0.27159267985502367,0.25587425465971214,-0.1319413933595801,0.20161763072519234,-0.17518570690956795,-0.000767211239598331,-0.27311046972024744,0.030087889706460147,-0.005917765648075959
0.3412682879462625,-0.6286505606084316,0.25546235282693375,0.4027975044967831,-0.05594890824090132,-0.05504089332690221,-0.34650099385374633,0.057840807761540325,-0.010223280222700776
0.26502911233044646,0.46259251246829924,0.31690133959667793,0.22451808837733456,-0.12876987035198384,0.05082106611570719,-0.27925319823061107,0.04526638158411467,0.037362606233038394
0.3793655068729038,0.06071746600619532,0.035765301601697885,-0.7461764064417555,-0.4875187551846075,0.06950195587955454,-0.09504602682737114,0.03660781574586458,-0.038677514818708805
0.4921098338818739,0.025910633317038467,-0.5519502219205406,0.030526259262715127,-0.07425956916017068,-0.17394352595430815,0.3155169574711494,0.037177544136616225,-0.029824470854337672
